Category,Dataset,Model,Categories_Distances,Num_Features,AIC,F1
TPC_DI,prospect_vertical_50_ac2_av,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_vertical_70_ac4_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_0_1_ec_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_50_70_ac2_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_0_70_ac5_av,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_50_50_ac5_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_horizontal_50_ac1_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_0_70_ec_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_horizontal_50_ac2_av,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_horizontal_0_ac4_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_0_30_ec_av,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_horizontal_100_ec_av,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_both_50_1_ac3_av,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
TPC_DI,prospect_vertical_1_ac1_ev,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
Wikidata,musicians_viewunion,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
Wikidata,musicians_joinable,distilbert-base-uncased,Spectral,5,10.38924454066333,0.0
Magellan,beeradvo_ratebeer,distilbert-base-uncased,Topology,28,56.12162515843971,0.0
ChEMBL,assays_both_0_1_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.0
ChEMBL,assays_vertical_30_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.6666666666666666
ChEMBL,assays_vertical_1_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_both_0_50_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7058823529411765
ChEMBL,assays_both_0_70_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.64
ChEMBL,assays_vertical_30_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
ChEMBL,assays_both_50_50_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8421052631578947
ChEMBL,assays_both_50_70_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.72
ChEMBL,assays_horizontal_50_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7368421052631579
ChEMBL,assays_vertical_70_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.3
ChEMBL,assays_both_50_1_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_vertical_50_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.625
ChEMBL,assays_horizontal_50_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7222222222222222
ChEMBL,assays_both_0_1_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_vertical_30_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
ChEMBL,assays_both_0_50_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7058823529411765
ChEMBL,assays_both_0_30_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
ChEMBL,assays_horizontal_50_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7894736842105263
ChEMBL,assays_both_50_50_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7368421052631579
ChEMBL,assays_both_0_70_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.6086956521739131
ChEMBL,assays_vertical_50_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.625
ChEMBL,assays_horizontal_0_ac2_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8205128205128205
ChEMBL,assays_vertical_1_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_both_0_50_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8421052631578947
ChEMBL,assays_both_0_70_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.6086956521739131
ChEMBL,assays_vertical_70_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.47619047619047616
ChEMBL,assays_both_50_1_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_both_50_70_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.6923076923076923
ChEMBL,assays_both_50_50_ac2_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7777777777777778
ChEMBL,assays_both_50_70_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7692307692307693
ChEMBL,assays_both_0_30_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.5
ChEMBL,assays_horizontal_0_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7027027027027027
ChEMBL,assays_horizontal_100_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7222222222222222
ChEMBL,assays_both_50_30_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
ChEMBL,assays_vertical_1_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_both_0_50_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7777777777777778
ChEMBL,assays_both_50_70_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8148148148148148
ChEMBL,assays_both_0_70_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8571428571428571
ChEMBL,assays_both_0_1_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_vertical_30_ac2_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
ChEMBL,assays_vertical_30_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
ChEMBL,assays_horizontal_0_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7222222222222222
ChEMBL,assays_vertical_50_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.4
ChEMBL,assays_both_0_70_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.6666666666666666
ChEMBL,assays_both_50_30_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
ChEMBL,assays_both_0_70_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8148148148148148
ChEMBL,assays_both_50_1_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.0
ChEMBL,assays_both_50_70_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8148148148148148
ChEMBL,assays_horizontal_50_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7368421052631579
ChEMBL,assays_both_0_30_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.6666666666666666
ChEMBL,assays_both_50_1_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_both_0_30_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
ChEMBL,assays_vertical_30_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.6
ChEMBL,assays_both_0_1_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
ChEMBL,assays_vertical_30_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
ChEMBL,assays_horizontal_0_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
TPC_DI,prospect_both_50_30_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
TPC_DI,prospect_both_0_30_ac2_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
TPC_DI,prospect_vertical_50_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9
TPC_DI,prospect_vertical_70_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8461538461538461
TPC_DI,prospect_vertical_70_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8148148148148148
TPC_DI,prospect_both_0_70_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_both_0_50_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9
TPC_DI,prospect_vertical_30_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
TPC_DI,prospect_horizontal_0_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9523809523809523
TPC_DI,prospect_both_50_70_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
TPC_DI,prospect_horizontal_100_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.926829268292683
TPC_DI,prospect_horizontal_50_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.926829268292683
TPC_DI,prospect_horizontal_0_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.926829268292683
TPC_DI,prospect_both_50_1_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_both_0_1_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_both_50_1_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_vertical_30_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
TPC_DI,prospect_both_0_70_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8888888888888888
TPC_DI,prospect_both_50_1_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_vertical_70_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8148148148148148
TPC_DI,prospect_vertical_50_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7777777777777778
TPC_DI,prospect_both_0_30_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
TPC_DI,prospect_horizontal_50_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9767441860465116
TPC_DI,prospect_both_0_30_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
TPC_DI,prospect_horizontal_0_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9523809523809523
TPC_DI,prospect_horizontal_0_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8372093023255814
TPC_DI,prospect_horizontal_100_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.7804878048780488
TPC_DI,prospect_horizontal_100_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9545454545454546
TPC_DI,prospect_both_50_70_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8461538461538461
TPC_DI,prospect_horizontal_50_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.926829268292683
TPC_DI,prospect_vertical_30_ac3_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8
TPC_DI,prospect_vertical_30_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
TPC_DI,prospect_both_50_50_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8181818181818182
TPC_DI,prospect_vertical_50_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8695652173913043
TPC_DI,prospect_vertical_1_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_horizontal_50_ac4_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8780487804878049
TPC_DI,prospect_both_50_30_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_both_50_50_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_horizontal_100_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9
TPC_DI,prospect_vertical_50_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.7777777777777778
TPC_DI,prospect_vertical_70_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8888888888888888
TPC_DI,prospect_both_0_1_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_both_50_70_ac2_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8888888888888888
TPC_DI,prospect_both_0_70_ac5_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.8461538461538461
TPC_DI,prospect_both_50_50_ac5_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.9523809523809523
TPC_DI,prospect_horizontal_50_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8717948717948718
TPC_DI,prospect_both_0_70_ec_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.8461538461538461
TPC_DI,prospect_horizontal_50_ac2_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.926829268292683
TPC_DI,prospect_horizontal_0_ac4_ev,distilbert-base-uncased,Topology,28,56.12162515843971,0.926829268292683
TPC_DI,prospect_both_0_30_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9090909090909091
TPC_DI,prospect_horizontal_100_ec_av,distilbert-base-uncased,Topology,28,56.12162515843971,0.9767441860465116
TPC_DI,prospect_both_50_1_ac3_av,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
TPC_DI,prospect_vertical_1_ac1_ev,distilbert-base-uncased,Topology,28,56.12162515843971,1.0
Wikidata,musicians_viewunion,distilbert-base-uncased,Topology,28,56.12162515843971,0.0
Wikidata,musicians_joinable,distilbert-base-uncased,Topology,28,56.12162515843971,0.2857142857142857
Magellan,beeradvo_ratebeer,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.0
ChEMBL,assays_both_0_1_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.0
ChEMBL,assays_vertical_30_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8
ChEMBL,assays_vertical_1_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_both_0_50_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7368421052631579
ChEMBL,assays_both_0_70_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7692307692307693
ChEMBL,assays_vertical_30_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.6666666666666666
ChEMBL,assays_both_50_50_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9523809523809523
ChEMBL,assays_both_50_70_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.6923076923076923
ChEMBL,assays_horizontal_50_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.85
ChEMBL,assays_vertical_70_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.72
ChEMBL,assays_both_50_1_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_vertical_50_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.5333333333333333
ChEMBL,assays_horizontal_50_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8780487804878049
ChEMBL,assays_both_0_1_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_vertical_30_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.5
ChEMBL,assays_both_0_50_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7777777777777778
ChEMBL,assays_both_0_30_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9090909090909091
ChEMBL,assays_horizontal_50_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8205128205128205
ChEMBL,assays_both_50_50_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7777777777777778
ChEMBL,assays_both_0_70_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8148148148148148
ChEMBL,assays_vertical_50_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8421052631578947
ChEMBL,assays_horizontal_0_ac2_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8571428571428571
ChEMBL,assays_vertical_1_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_both_0_50_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
ChEMBL,assays_both_0_70_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.5833333333333334
ChEMBL,assays_vertical_70_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.72
ChEMBL,assays_both_50_1_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_both_50_70_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8571428571428571
ChEMBL,assays_both_50_50_ac2_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8421052631578947
ChEMBL,assays_both_50_70_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7692307692307693
ChEMBL,assays_both_0_30_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.5
ChEMBL,assays_horizontal_0_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.85
ChEMBL,assays_horizontal_100_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8
ChEMBL,assays_both_50_30_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8
ChEMBL,assays_vertical_1_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_both_0_50_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7777777777777778
ChEMBL,assays_both_50_70_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.72
ChEMBL,assays_both_0_70_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8571428571428571
ChEMBL,assays_both_0_1_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_vertical_30_ac2_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8
ChEMBL,assays_vertical_30_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.6666666666666666
ChEMBL,assays_horizontal_0_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8780487804878049
ChEMBL,assays_vertical_50_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8421052631578947
ChEMBL,assays_both_0_70_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9333333333333333
ChEMBL,assays_both_50_30_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.5
ChEMBL,assays_both_0_70_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8148148148148148
ChEMBL,assays_both_50_1_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.0
ChEMBL,assays_both_50_70_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8148148148148148
ChEMBL,assays_horizontal_50_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.85
ChEMBL,assays_both_0_30_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.6666666666666666
ChEMBL,assays_both_50_1_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_both_0_30_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8
ChEMBL,assays_vertical_30_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8
ChEMBL,assays_both_0_1_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
ChEMBL,assays_vertical_30_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.2857142857142857
ChEMBL,assays_horizontal_0_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8837209302325582
TPC_DI,prospect_both_50_30_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9090909090909091
TPC_DI,prospect_both_0_30_ac2_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_vertical_50_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7058823529411765
TPC_DI,prospect_vertical_70_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9655172413793104
TPC_DI,prospect_vertical_70_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9285714285714286
TPC_DI,prospect_both_0_70_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8461538461538461
TPC_DI,prospect_both_0_50_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_vertical_30_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9090909090909091
TPC_DI,prospect_horizontal_0_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8780487804878049
TPC_DI,prospect_both_50_70_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8148148148148148
TPC_DI,prospect_horizontal_100_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_horizontal_50_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8717948717948718
TPC_DI,prospect_horizontal_0_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9767441860465116
TPC_DI,prospect_both_50_1_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_both_0_1_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_both_50_1_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_vertical_30_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9090909090909091
TPC_DI,prospect_both_0_70_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8888888888888888
TPC_DI,prospect_both_50_1_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_vertical_70_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8888888888888888
TPC_DI,prospect_vertical_50_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.7777777777777778
TPC_DI,prospect_both_0_30_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_horizontal_50_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9767441860465116
TPC_DI,prospect_both_0_30_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_horizontal_0_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9523809523809523
TPC_DI,prospect_horizontal_0_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.85
TPC_DI,prospect_horizontal_100_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8108108108108109
TPC_DI,prospect_horizontal_100_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9767441860465116
TPC_DI,prospect_both_50_70_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9285714285714286
TPC_DI,prospect_horizontal_50_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9523809523809523
TPC_DI,prospect_vertical_30_ac3_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.6666666666666666
TPC_DI,prospect_vertical_30_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.6666666666666666
TPC_DI,prospect_both_50_50_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8421052631578947
TPC_DI,prospect_vertical_50_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8421052631578947
TPC_DI,prospect_vertical_1_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_horizontal_50_ac4_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8780487804878049
TPC_DI,prospect_both_50_30_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_both_50_50_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_horizontal_100_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_vertical_50_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_vertical_70_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8461538461538461
TPC_DI,prospect_both_0_1_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_both_50_70_ac2_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9285714285714286
TPC_DI,prospect_both_0_70_ac5_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9285714285714286
TPC_DI,prospect_both_50_50_ac5_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_horizontal_50_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9523809523809523
TPC_DI,prospect_both_0_70_ec_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.8888888888888888
TPC_DI,prospect_horizontal_50_ac2_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_horizontal_0_ac4_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.926829268292683
TPC_DI,prospect_both_0_30_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9090909090909091
TPC_DI,prospect_horizontal_100_ec_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.9
TPC_DI,prospect_both_50_1_ac3_av,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
TPC_DI,prospect_vertical_1_ac1_ev,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,1.0
Wikidata,musicians_viewunion,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.0
Wikidata,musicians_joinable,distilbert-base-uncased,"Classiques, Spectral",12,24.123359700359707,0.0
Magellan,beeradvo_ratebeer,distilbert-base-uncased,"Classiques, Topology",35,70.04021867939632,0.0
